Table_ID,Table_Label,Spatial_Coverage,Lowest_Geography,Unit,Measure,Pop_Base,Tiers,Variables,Variable_ID,Variable_Label,Categories,Cells,Interior_Cells,Cell_ID,Cell_Label_ONS_Prefix,Cell_Label_ONS,Cell_Label,EW_Count,EW_Pct,ctry,rgn,utla,ltla,msoa,ward,lsoa,oa
ts060,Industry,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,industry_current_88a,Industry,88,106,88,ts0600086,Industry (current),81 Services to buildings and landscape activities,81 Services to buildings and landscape activities,707730,2.55,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts060,Industry,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,industry_current_88a,Industry,88,106,88,ts0600087,Industry (current),"82 Office administrative, office support and other business support activities","82 Office administrative, office support and other business support activities",208515,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts060,Industry,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,industry_current_88a,Industry,88,106,88,ts0600088,Industry (current),O: Public administration and defence; compulsory social security,O: Public administration and defence; compulsory social security,1646592,5.93,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts060,Industry,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,industry_current_88a,Industry,88,106,88,ts0600089,Industry (current),84 Public administration and defence; compulsory social security,84 Public administration and defence; compulsory social security,1646592,5.93,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts060,Industry,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,industry_current_88a,Industry,88,106,88,ts0600090,Industry (current),P: Education,P: Education,2732876,9.84,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts060,Industry,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,industry_current_88a,Industry,88,106,88,ts0600091,Industry (current),85 Education,85 Education,2732876,9.84,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts060,Industry,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,industry_current_88a,Industry,88,106,88,ts0600092,Industry (current),Q: Human health and social work activities,Q: Human health and social work activities,4089373,14.72,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts060,Industry,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,industry_current_88a,Industry,88,106,88,ts0600093,Industry (current),86 Human health activities,86 Human health activities,2481506,8.93,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts060,Industry,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,industry_current_88a,Industry,88,106,88,ts0600094,Industry (current),87 Residential care activities,87 Residential care activities,430810,1.55,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts060,Industry,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,industry_current_88a,Industry,88,106,88,ts0600095,Industry (current),88 Social work activities without accommodation,88 Social work activities without accommodation,1177057,4.24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts060,Industry,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,industry_current_88a,Industry,88,106,88,ts0600096,Industry (current),"R, S, T, U Other","R, S, T, U Other",1265372,4.56,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts060,Industry,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,industry_current_88a,Industry,88,106,88,ts0600097,Industry (current),"90 Creative, arts and entertainment activities","90 Creative, arts and entertainment activities",251747,0.91,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts060,Industry,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,industry_current_88a,Industry,88,106,88,ts0600098,Industry (current),"91 Libraries, archives, museums and other cultural activities","91 Libraries, archives, museums and other cultural activities",70668,0.25,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts060,Industry,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,industry_current_88a,Industry,88,106,88,ts0600099,Industry (current),92 Gambling and betting activities,92 Gambling and betting activities,56698,0.2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts060,Industry,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,industry_current_88a,Industry,88,106,88,ts0600100,Industry (current),93 Sports activities and amusement and recreation activities,93 Sports activities and amusement and recreation activities,268312,0.97,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts060,Industry,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,industry_current_88a,Industry,88,106,88,ts0600101,Industry (current),94 Activities of membership organisations,94 Activities of membership organisations,149384,0.54,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts060,Industry,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,industry_current_88a,Industry,88,106,88,ts0600102,Industry (current),95 Repair of computers and personal and household goods,95 Repair of computers and personal and household goods,26782,0.1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts060,Industry,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,industry_current_88a,Industry,88,106,88,ts0600103,Industry (current),96 Other personal service activities,96 Other personal service activities,416089,1.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts060,Industry,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,industry_current_88a,Industry,88,106,88,ts0600104,Industry (current),97 Activities of households as employers of domestic personnel,97 Activities of households as employers of domestic personnel,14321,0.05,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts060,Industry,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,industry_current_88a,Industry,88,106,88,ts0600105,Industry (current),98 Undifferentiated goods- and services-producing activities of private households for own use,98 Undifferentiated goods- and services-producing activities of private households for own use,8,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts060,Industry,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,industry_current_88a,Industry,88,106,88,ts0600106,Industry (current),99 Activities of extraterritorial organisations and bodies,99 Activities of extraterritorial organisations and bodies,11363,0.04,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts061,Method used to travel to work,England & Wales,oa,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,transport_to_workplace_12a,Method used to travel to workplace,12,12,12,ts0610001,Method of travel to workplace,Total: All usual residents aged 16 years and over in employment the week before the census,Total: All usual residents aged 16 years and over in employment the week before the census,27773666,100,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts061,Method used to travel to work,England & Wales,oa,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,transport_to_workplace_12a,Method used to travel to workplace,12,12,12,ts0610002,Method of travel to workplace,Work mainly at or from home,Work mainly at or from home,8671722,31.22,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts061,Method used to travel to work,England & Wales,oa,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,transport_to_workplace_12a,Method used to travel to workplace,12,12,12,ts0610003,Method of travel to workplace,"Underground, metro, light rail, tram","Underground, metro, light rail, tram",505311,1.82,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts061,Method used to travel to work,England & Wales,oa,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,transport_to_workplace_12a,Method used to travel to workplace,12,12,12,ts0610004,Method of travel to workplace,Train,Train,529461,1.91,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts061,Method used to travel to work,England & Wales,oa,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,transport_to_workplace_12a,Method used to travel to workplace,12,12,12,ts0610005,Method of travel to workplace,"Bus, minibus or coach","Bus, minibus or coach",1160990,4.18,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts061,Method used to travel to work,England & Wales,oa,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,transport_to_workplace_12a,Method used to travel to workplace,12,12,12,ts0610006,Method of travel to workplace,Taxi,Taxi,200490,0.72,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts061,Method used to travel to work,England & Wales,oa,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,transport_to_workplace_12a,Method used to travel to workplace,12,12,12,ts0610007,Method of travel to workplace,"Motorcycle, scooter or moped","Motorcycle, scooter or moped",128849,0.46,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts061,Method used to travel to work,England & Wales,oa,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,transport_to_workplace_12a,Method used to travel to workplace,12,12,12,ts0610008,Method of travel to workplace,Driving a car or van,Driving a car or van,12524571,45.1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts061,Method used to travel to work,England & Wales,oa,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,transport_to_workplace_12a,Method used to travel to workplace,12,12,12,ts0610009,Method of travel to workplace,Passenger in a car or van,Passenger in a car or van,1083447,3.9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts061,Method used to travel to work,England & Wales,oa,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,transport_to_workplace_12a,Method used to travel to workplace,12,12,12,ts0610010,Method of travel to workplace,Bicycle,Bicycle,569295,2.05,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts061,Method used to travel to work,England & Wales,oa,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,transport_to_workplace_12a,Method used to travel to workplace,12,12,12,ts0610011,Method of travel to workplace,On foot,On foot,2113657,7.61,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts061,Method used to travel to work,England & Wales,oa,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,transport_to_workplace_12a,Method used to travel to workplace,12,12,12,ts0610012,Method of travel to workplace,Other method of travel to work,Other method of travel to work,285873,1.03,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts062,NS-SeC,England & Wales,oa,Person,Count,All usual residents aged 16 years and over,2,1,ns_sec_10a,National Statistics Socio-economic Classification,10,10,10,ts0620001,National Statistics Socio-economic Classification (NS-SEC),Total: All usual residents aged 16 years and over,Total: All usual residents aged 16 years and over,48566373,100,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts062,NS-SeC,England & Wales,oa,Person,Count,All usual residents aged 16 years and over,2,1,ns_sec_10a,National Statistics Socio-economic Classification,10,10,10,ts0620002,National Statistics Socio-economic Classification (NS-SEC),"L1, L2 and L3 Higher managerial, administrative and professional occupations","L1, L2 and L3 Higher managerial, administrative and professional occupations",6353898,13.08,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts062,NS-SeC,England & Wales,oa,Person,Count,All usual residents aged 16 years and over,2,1,ns_sec_10a,National Statistics Socio-economic Classification,10,10,10,ts0620003,National Statistics Socio-economic Classification (NS-SEC),"L4, L5 and L6 Lower managerial, administrative and professional occupations","L4, L5 and L6 Lower managerial, administrative and professional occupations",9669812,19.91,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts062,NS-SeC,England & Wales,oa,Person,Count,All usual residents aged 16 years and over,2,1,ns_sec_10a,National Statistics Socio-economic Classification,10,10,10,ts0620004,National Statistics Socio-economic Classification (NS-SEC),L7 Intermediate occupations,L7 Intermediate occupations,5551417,11.43,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts062,NS-SeC,England & Wales,oa,Person,Count,All usual residents aged 16 years and over,2,1,ns_sec_10a,National Statistics Socio-economic Classification,10,10,10,ts0620005,National Statistics Socio-economic Classification (NS-SEC),L8 and L9 Small employers and own account workers,L8 and L9 Small employers and own account workers,5131554,10.57,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts062,NS-SeC,England & Wales,oa,Person,Count,All usual residents aged 16 years and over,2,1,ns_sec_10a,National Statistics Socio-economic Classification,10,10,10,ts0620006,National Statistics Socio-economic Classification (NS-SEC),L10 and L11 Lower supervisory and technical occupations,L10 and L11 Lower supervisory and technical occupations,2620604,5.4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts062,NS-SeC,England & Wales,oa,Person,Count,All usual residents aged 16 years and over,2,1,ns_sec_10a,National Statistics Socio-economic Classification,10,10,10,ts0620007,National Statistics Socio-economic Classification (NS-SEC),L12 Semi-routine occupations,L12 Semi-routine occupations,5518715,11.36,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts062,NS-SeC,England & Wales,oa,Person,Count,All usual residents aged 16 years and over,2,1,ns_sec_10a,National Statistics Socio-economic Classification,10,10,10,ts0620008,National Statistics Socio-economic Classification (NS-SEC),L13 Routine occupations,L13 Routine occupations,5859961,12.07,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts062,NS-SeC,England & Wales,oa,Person,Count,All usual residents aged 16 years and over,2,1,ns_sec_10a,National Statistics Socio-economic Classification,10,10,10,ts0620009,National Statistics Socio-economic Classification (NS-SEC),L14.1 and L14.2 Never worked and long-term unemployed,L14.1 and L14.2 Never worked and long-term unemployed,4133958,8.51,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts062,NS-SeC,England & Wales,oa,Person,Count,All usual residents aged 16 years and over,2,1,ns_sec_10a,National Statistics Socio-economic Classification,10,10,10,ts0620010,National Statistics Socio-economic Classification (NS-SEC),L15 Full-time students,L15 Full-time students,3726454,7.67,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts063,Occupation,England & Wales,oa,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_10a,Occupation(major group),10,10,10,ts0630001,Occupation (current),Total: All usual residents aged 16 years and over in employment the week before the census,Total: All usual residents aged 16 years and over in employment the week before the census,27773667,100,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts063,Occupation,England & Wales,oa,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_10a,Occupation(major group),10,10,10,ts0630002,Occupation (current),"1. Managers, directors and senior officials","1. Managers, directors and senior officials",3547854,12.77,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts063,Occupation,England & Wales,oa,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_10a,Occupation(major group),10,10,10,ts0630003,Occupation (current),2. Professional occupations,2. Professional occupations,5606115,20.19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts063,Occupation,England & Wales,oa,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_10a,Occupation(major group),10,10,10,ts0630004,Occupation (current),3. Associate professional and technical occupations,3. Associate professional and technical occupations,3661022,13.18,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts063,Occupation,England & Wales,oa,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_10a,Occupation(major group),10,10,10,ts0630005,Occupation (current),4. Administrative and secretarial occupations,4. Administrative and secretarial occupations,2574681,9.27,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts063,Occupation,England & Wales,oa,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_10a,Occupation(major group),10,10,10,ts0630006,Occupation (current),5. Skilled trades occupations,5. Skilled trades occupations,2849754,10.26,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts063,Occupation,England & Wales,oa,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_10a,Occupation(major group),10,10,10,ts0630007,Occupation (current),"6. Caring, leisure and other service occupations","6. Caring, leisure and other service occupations",2600177,9.36,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts063,Occupation,England & Wales,oa,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_10a,Occupation(major group),10,10,10,ts0630008,Occupation (current),7. Sales and customer service occupations,7. Sales and customer service occupations,2087112,7.51,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts063,Occupation,England & Wales,oa,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_10a,Occupation(major group),10,10,10,ts0630009,Occupation (current),"8. Process, plant and machine operatives","8. Process, plant and machine operatives",1940141,6.99,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts063,Occupation,England & Wales,oa,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_10a,Occupation(major group),10,10,10,ts0630010,Occupation (current),9. Elementary occupations,9. Elementary occupations,2906811,10.47,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640001,Occupation (current),Total: All usual residents aged 16 years and over in employment the week before the census,Total: All usual residents aged 16 years and over in employment the week before the census,27773675,100,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640002,Occupation (current),111 Chief Executives and Senior Officials,111 Chief Executives and Senior Officials,129336,0.47,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640003,Occupation (current),112 Production Managers and Directors,112 Production Managers and Directors,600598,2.16,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640004,Occupation (current),113 Functional Managers and Directors,113 Functional Managers and Directors,982798,3.54,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640005,Occupation (current),"114 Directors in Logistics, Warehousing and Transport","114 Directors in Logistics, Warehousing and Transport",15040,0.05,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640006,Occupation (current),115 Managers and Directors in Retail and Wholesale,115 Managers and Directors in Retail and Wholesale,462963,1.67,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640007,Occupation (current),116 Senior Officers in Protective Services,116 Senior Officers in Protective Services,44254,0.16,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640008,Occupation (current),117 Health and Social Services Managers and Directors,117 Health and Social Services Managers and Directors,121181,0.44,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640009,Occupation (current),121 Managers and Proprietors in Agriculture Related Services,121 Managers and Proprietors in Agriculture Related Services,51805,0.19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640010,Occupation (current),122 Managers and Proprietors in Hospitality and Leisure Services,122 Managers and Proprietors in Hospitality and Leisure Services,301556,1.09,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640011,Occupation (current),123 Managers and Proprietors in Health and Care Services,123 Managers and Proprietors in Health and Care Services,82820,0.3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640012,Occupation (current),"124 Managers in Logistics, Warehousing and Transport","124 Managers in Logistics, Warehousing and Transport",169967,0.61,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640013,Occupation (current),125 Managers and Proprietors in Other Services,125 Managers and Proprietors in Other Services,585536,2.11,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640014,Occupation (current),211 Natural and Social Science Professionals,211 Natural and Social Science Professionals,97719,0.35,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640015,Occupation (current),212 Engineering Professionals,212 Engineering Professionals,383046,1.38,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640016,Occupation (current),213 Information Technology Professionals,213 Information Technology Professionals,690670,2.49,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640017,Occupation (current),214 Web and Multimedia Design Professionals,214 Web and Multimedia Design Professionals,96102,0.35,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640018,Occupation (current),215 Conservation and Environment Professionals,215 Conservation and Environment Professionals,38915,0.14,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640019,Occupation (current),216 Research and Development (R&D) and Other Research Professionals,216 Research and Development (R&D) and Other Research Professionals,85259,0.31,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640020,Occupation (current),221 Medical Practitioners,221 Medical Practitioners,237851,0.86,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640021,Occupation (current),222 Therapy Professionals,222 Therapy Professionals,169933,0.61,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640022,Occupation (current),223 Nursing and Midwifery Professionals,223 Nursing and Midwifery Professionals,621179,2.24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640023,Occupation (current),224 Veterinarians,224 Veterinarians,19616,0.07,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640024,Occupation (current),225 Other Health Professionals,225 Other Health Professionals,208653,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640025,Occupation (current),231 Teaching and other Educational Professionals,231 Teaching and other Educational Professionals,962066,3.46,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640026,Occupation (current),232 Other Educational Professionals,232 Other Educational Professionals,202890,0.73,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640027,Occupation (current),241 Legal Professionals,241 Legal Professionals,225198,0.81,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640028,Occupation (current),242 Finance Professionals,242 Finance Professionals,385084,1.39,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts064,Occupation - minor groups,England & Wales,ward,Person,Count,All usual residents aged 16 years and over in employment the week before the census,2,1,occupation_current_105a,Occupation(minor group),105,105,105,ts0640029,Occupation (current),"243 Business, Research and Administrative Professionals","243 Business, Research and Administrative Professionals",343152,1.24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
